id,dokumentnummer,sitzungsnummer,titel,datum,sitzungsbemerkung,pdf_url,xml_url,vorgangsbezug_anzahl,pdf_hash,aktualisiert
5596,20/126,126,Protokoll der 126. Sitzung des 20. Deutschen Bundestages,2023-09-29,,https://dserver.bundestag.de/btp/20/20126.pdf,https://dserver.bundestag.de/btp/20/20126.xml,19,2ed0238dfc2744972b9796c5d5d8cc76,2023-10-04T13:12:15+02:00
5598,20/127,127,Protokoll der 127. Sitzung des 20. Deutschen Bundestages,2023-10-11,,https://dserver.bundestag.de/btp/20/20127.pdf,https://dserver.bundestag.de/btp/20/20127.xml,58,db910f36a469053f76a1014644df4359,2023-10-13T11:13:49+02:00
5599,20/128,128,Protokoll der 128. Sitzung des 20. Deutschen Bundestages,2023-10-12,,https://dserver.bundestag.de/btp/20/20128.pdf,https://dserver.bundestag.de/btp/20/20128.xml,57,0f84bab56cb35321b55ba8909eaf1001,2025-03-14T09:52:49+01:00
5600,20/129,129,Protokoll der 129. Sitzung des 20. Deutschen Bundestages,2023-10-13,,https://dserver.bundestag.de/btp/20/20129.pdf,https://dserver.bundestag.de/btp/20/20129.xml,15,e13a69b20aa111fce4e44eefb7c40603,2025-03-14T09:52:53+01:00
5601,20/130,130,Protokoll der 130. Sitzung des 20. Deutschen Bundestages,2023-10-18,,https://dserver.bundestag.de/btp/20/20130.pdf,https://dserver.bundestag.de/btp/20/20130.xml,69,497823f1587703630baaf99b1cf5a567,2025-03-14T09:52:56+01:00
5602,20/131,131,Protokoll der 131. Sitzung des 20. Deutschen Bundestages,2023-10-19,,https://dserver.bundestag.de/btp/20/20131.pdf,https://dserver.bundestag.de/btp/20/20131.xml,64,8ba2a2ba24f5ec12134f5e850eb95724,2024-03-12T16:02:48+01:00
5603,20/132,132,Protokoll der 132. Sitzung des 20. Deutschen Bundestages,2023-10-20,,https://dserver.bundestag.de/btp/20/20132.pdf,https://dserver.bundestag.de/btp/20/20132.xml,34,1de69abfac7c065292f9928249e98608,2023-12-05T09:57:00+01:00
5605,20/133,133,Protokoll der 133. Sitzung des 20. Deutschen Bundestages,2023-11-08,,https://dserver.bundestag.de/btp/20/20133.pdf,https://dserver.bundestag.de/btp/20/20133.xml,62,b08367dac9b09dd90d9fdd4854d0fa3c,2023-11-13T14:50:47+01:00
5606,20/134,134,Protokoll der 134. Sitzung des 20. Deutschen Bundestages,2023-11-09,,https://dserver.bundestag.de/btp/20/20134.pdf,https://dserver.bundestag.de/btp/20/20134.xml,79,31a9afd56e99f7655532277b3e7991c3,2023-11-29T16:45:01+01:00
5607,20/135,135,Protokoll der 135. Sitzung des 20. Deutschen Bundestages,2023-11-10,,https://dserver.bundestag.de/btp/20/20135.pdf,https://dserver.bundestag.de/btp/20/20135.xml,32,35a23b15049676d16f3a372e7ad3e385,2023-11-17T12:03:22+01:00
5608,20/136,136,Protokoll der 136. Sitzung des 20. Deutschen Bundestages,2023-11-15,,https://dserver.bundestag.de/btp/20/20136.pdf,https://dserver.bundestag.de/btp/20/20136.xml,61,37c8006a3766e36e8bbc2414b493c604,2023-11-28T11:27:15+01:00
5609,20/137,137,Protokoll der 137. Sitzung des 20. Deutschen Bundestages,2023-11-16,,https://dserver.bundestag.de/btp/20/20137.pdf,https://dserver.bundestag.de/btp/20/20137.xml,74,0da9e4ebf25e589bdb75d86e82eeff5d,2023-12-05T09:56:45+01:00
5610,20/138,138,Protokoll der 138. Sitzung des 20. Deutschen Bundestages,2023-11-17,,https://dserver.bundestag.de/btp/20/20138.pdf,https://dserver.bundestag.de/btp/20/20138.xml,32,583804eaff1d492d0296acb90620723d,2023-11-27T10:12:51+01:00
5612,20/139,139,Protokoll der 139. Sitzung des 20. Deutschen Bundestages,2023-11-28,,https://dserver.bundestag.de/btp/20/20139.pdf,https://dserver.bundestag.de/btp/20/20139.xml,4,f4ab646d509344c7d0b006778d0d4c3f,2023-12-06T11:15:37+01:00
5613,20/140,140,Protokoll der 140. Sitzung des 20. Deutschen Bundestages,2023-11-29,,https://dserver.bundestag.de/btp/20/20140.pdf,https://dserver.bundestag.de/btp/20/20140.xml,37,a5d11f91dbd0d5193115ed32224d4e56,2023-12-01T09:06:07+01:00
5614,20/141,141,Protokoll der 141. Sitzung des 20. Deutschen Bundestages,2023-11-30,,https://dserver.bundestag.de/btp/20/20141.pdf,https://dserver.bundestag.de/btp/20/20141.xml,56,83cb21cf5cd3b5505370c0f7692d9ddf,2023-12-15T13:12:00+01:00
5615,20/142,142,Protokoll der 142. Sitzung des 20. Deutschen Bundestages,2023-12-01,,https://dserver.bundestag.de/btp/20/20142.pdf,https://dserver.bundestag.de/btp/20/20142.xml,37,a0fc40fc8f0b4e8b22dda202a610574e,2024-01-29T10:26:24+01:00
5617,20/143,143,Protokoll der 143. Sitzung des 20. Deutschen Bundestages,2023-12-13,,https://dserver.bundestag.de/btp/20/20143.pdf,https://dserver.bundestag.de/btp/20/20143.xml,74,813d8f37111b73ecb890087e6d52c603,2024-06-03T08:27:28+02:00
5618,20/144,144,Protokoll der 144. Sitzung des 20. Deutschen Bundestages,2023-12-14,,https://dserver.bundestag.de/btp/20/20144.pdf,https://dserver.bundestag.de/btp/20/20144.xml,53,6243193d09def3e3958c89507b7f2a63,2024-01-05T14:47:14+01:00
5619,20/145,145,Protokoll der 145. Sitzung des 20. Deutschen Bundestages,2023-12-15,,https://dserver.bundestag.de/btp/20/20145.pdf,https://dserver.bundestag.de/btp/20/20145.xml,37,f069061bdd37facef28fa26caff8c63c,2024-01-16T14:04:32+01:00
5621,20/146,146,Protokoll der 146. Sitzung des 20. Deutschen Bundestages,2024-01-17,,https://dserver.bundestag.de/btp/20/20146.pdf,https://dserver.bundestag.de/btp/20/20146.xml,65,7fd384154a663a165aad566d75c73658,2024-02-09T14:54:08+01:00
5622,20/147,147,Protokoll der 147. Sitzung des 20. Deutschen Bundestages,2024-01-18,,https://dserver.bundestag.de/btp/20/20147.pdf,https://dserver.bundestag.de/btp/20/20147.xml,49,745265e1340151a8a76e1949e81be0ba,2024-03-11T11:52:50+01:00
5623,20/148,148,Protokoll der 148. Sitzung des 20. Deutschen Bundestages,2024-01-19,,https://dserver.bundestag.de/btp/20/20148.pdf,https://dserver.bundestag.de/btp/20/20148.xml,48,d823c306887e394419493e8cb0a8538d,2024-02-09T14:54:14+01:00
5624,20/149,149,Protokoll der 149. Sitzung des 20. Deutschen Bundestages,2024-01-30,,https://dserver.bundestag.de/btp/20/20149.pdf,https://dserver.bundestag.de/btp/20/20149.xml,3,2aca87ff76873193659dd6cc4bee5236,2024-03-11T11:52:54+01:00
5625,20/150,150,Protokoll der 150. Sitzung des 20. Deutschen Bundestages,2024-01-31,,https://dserver.bundestag.de/btp/20/20150.pdf,https://dserver.bundestag.de/btp/20/20150.xml,9,09cfcd406ed51306d0630ab2c116e22d,2024-02-09T14:54:20+01:00
5626,20/151,151,Protokoll der 151. Sitzung des 20. Deutschen Bundestages,2024-02-01,,https://dserver.bundestag.de/btp/20/20151.pdf,https://dserver.bundestag.de/btp/20/20151.xml,16,e26ac76fafc07f1bd34bec680e224aae,2025-09-30T09:25:25+02:00
5627,20/152,152,Protokoll der 152. Sitzung des 20. Deutschen Bundestages,2024-02-02,,https://dserver.bundestag.de/btp/20/20152.pdf,https://dserver.bundestag.de/btp/20/20152.xml,36,1db0887456567c2b1e42faf32f4aa7a0,2025-09-30T17:31:22+02:00
5629,20/153,153,Protokoll der 153. Sitzung des 20. Deutschen Bundestages,2024-02-21,,https://dserver.bundestag.de/btp/20/20153.pdf,https://dserver.bundestag.de/btp/20/20153.xml,85,b86c209494bd58b89130d29be93800da,2024-06-13T10:08:06+02:00
5630,20/154,154,Protokoll der 154. Sitzung des 20. Deutschen Bundestages,2024-02-22,,https://dserver.bundestag.de/btp/20/20154.pdf,https://dserver.bundestag.de/btp/20/20154.xml,68,222425ba5219380ec05874e445cca6b5,2024-03-18T12:06:05+01:00
5631,20/155,155,Protokoll der 155. Sitzung des 20. Deutschen Bundestages,2024-02-23,,https://dserver.bundestag.de/btp/20/20155.pdf,https://dserver.bundestag.de/btp/20/20155.xml,24,090625c880a1ad82c3e6bf5ce4854385,2024-03-05T14:08:40+01:00
5632,20/156,156,Protokoll der 156. Sitzung des 20. Deutschen Bundestages,2024-03-13,,https://dserver.bundestag.de/btp/20/20156.pdf,https://dserver.bundestag.de/btp/20/20156.xml,66,99a8146ee5ddb71a5121cf04659f4c55,2024-06-03T08:27:32+02:00
5633,20/157,157,Protokoll der 157. Sitzung des 20. Deutschen Bundestages,2024-03-14,,https://dserver.bundestag.de/btp/20/20157.pdf,https://dserver.bundestag.de/btp/20/20157.xml,54,e316db1fdb57323373bb89c973393dd5,2024-04-04T11:36:30+02:00
5634,20/158,158,Protokoll der 158. Sitzung des 20. Deutschen Bundestages,2024-03-15,,https://dserver.bundestag.de/btp/20/20158.pdf,https://dserver.bundestag.de/btp/20/20158.xml,37,8f64fe80ff1ee0f8756f1f402ff8dc8d,2024-03-25T14:44:21+01:00
5635,20/159,159,Protokoll der 159. Sitzung des 20. Deutschen Bundestages,2024-03-20,,https://dserver.bundestag.de/btp/20/20159.pdf,https://dserver.bundestag.de/btp/20/20159.xml,83,14209ca36afb610cc12db7103830dd9d,2024-03-26T12:04:33+01:00
5636,20/160,160,Protokoll der 160. Sitzung des 20. Deutschen Bundestages,2024-03-21,,https://dserver.bundestag.de/btp/20/20160.pdf,https://dserver.bundestag.de/btp/20/20160.xml,58,bcc76d583656ed0dab012a54ec5b351d,2024-06-03T08:27:37+02:00
5637,20/161,161,Protokoll der 161. Sitzung des 20. Deutschen Bundestages,2024-03-22,,https://dserver.bundestag.de/btp/20/20161.pdf,https://dserver.bundestag.de/btp/20/20161.xml,23,e8f14a3107a468cd3556ca50f86ca074,2024-04-03T12:02:24+02:00
5639,20/162,162,Protokoll der 162. Sitzung des 20. Deutschen Bundestages,2024-04-10,,https://dserver.bundestag.de/btp/20/20162.pdf,https://dserver.bundestag.de/btp/20/20162.xml,61,a8befa7a74f4ef94ddadc6626aa5a0c9,2024-04-16T16:54:34+02:00
5640,20/163,163,Protokoll der 163. Sitzung des 20. Deutschen Bundestages,2024-04-11,,https://dserver.bundestag.de/btp/20/20163.pdf,https://dserver.bundestag.de/btp/20/20163.xml,48,16c083a21909a4922c08b506821482b0,2024-04-18T13:15:46+02:00
5641,20/164,164,Protokoll der 164. Sitzung des 20. Deutschen Bundestages,2024-04-12,,https://dserver.bundestag.de/btp/20/20164.pdf,https://dserver.bundestag.de/btp/20/20164.xml,41,a67fb735f060c7e43db55db2deefb017,2024-12-11T09:55:23+01:00
5642,20/165,165,Protokoll der 165. Sitzung des 20. Deutschen Bundestages,2024-04-24,,https://dserver.bundestag.de/btp/20/20165.pdf,https://dserver.bundestag.de/btp/20/20165.xml,77,9a7a1bfea74ad07f77423189797c6d71,2024-06-03T08:27:42+02:00
5643,20/166,166,Protokoll der 166. Sitzung des 20. Deutschen Bundestages,2024-04-25,,https://dserver.bundestag.de/btp/20/20166.pdf,https://dserver.bundestag.de/btp/20/20166.xml,41,9bd3074a1b661e796952bda091c5a15b,2024-04-30T17:00:39+02:00
5644,20/167,167,Protokoll der 167. Sitzung des 20. Deutschen Bundestages,2024-04-26,,https://dserver.bundestag.de/btp/20/20167.pdf,https://dserver.bundestag.de/btp/20/20167.xml,41,f1f6993aac42a5deea7e9b67d2049609,2024-05-07T12:15:21+02:00
5646,20/168,168,Protokoll der 168. Sitzung des 20. Deutschen Bundestages,2024-05-15,,https://dserver.bundestag.de/btp/20/20168.pdf,https://dserver.bundestag.de/btp/20/20168.xml,71,4e665673e7d502a98eed59167a3f28b8,2024-06-13T10:08:15+02:00
5647,20/169,169,Protokoll der 169. Sitzung des 20. Deutschen Bundestages,2024-05-16,,https://dserver.bundestag.de/btp/20/20169.pdf,https://dserver.bundestag.de/btp/20/20169.xml,63,3e1f963c6807db5384bfe3a9dd09caea,2024-10-08T09:51:51+02:00
5648,20/170,170,Protokoll der 170. Sitzung des 20. Deutschen Bundestages,2024-05-17,,https://dserver.bundestag.de/btp/20/20170.pdf,https://dserver.bundestag.de/btp/20/20170.xml,52,dbcda30c66af128dcc77efe26ef06ef1,2024-05-29T15:38:45+02:00
5650,20/171,171,Protokoll der 171. Sitzung des 20. Deutschen Bundestages,2024-06-05,,https://dserver.bundestag.de/btp/20/20171.pdf,https://dserver.bundestag.de/btp/20/20171.xml,75,a4e86cc8f1557e394ea5199996d6cbd0,2024-12-06T07:32:15+01:00
5651,20/172,172,Protokoll der 172. Sitzung des 20. Deutschen Bundestages,2024-06-06,,https://dserver.bundestag.de/btp/20/20172.pdf,https://dserver.bundestag.de/btp/20/20172.xml,58,6d69ffe2f1f739dd6052a405aff154c5,2024-06-11T15:40:42+02:00
5652,20/173,173,Protokoll der 173. Sitzung des 20. Deutschen Bundestages,2024-06-07,,https://dserver.bundestag.de/btp/20/20173.pdf,https://dserver.bundestag.de/btp/20/20173.xml,35,e84b36bd9627bc3bc91288fbc69d4395,2024-06-11T11:24:18+02:00
5653,20/174,174,Protokoll der 174. Sitzung des 20. Deutschen Bundestages,2024-06-12,,https://dserver.bundestag.de/btp/20/20174.pdf,https://dserver.bundestag.de/btp/20/20174.xml,72,517ae9f172ed7ed40ede882e22a96a85,2024-06-13T14:28:41+02:00
5654,20/175,175,Protokoll der 175. Sitzung des 20. Deutschen Bundestages,2024-06-13,,https://dserver.bundestag.de/btp/20/20175.pdf,https://dserver.bundestag.de/btp/20/20175.xml,56,f5091370e0ae41374bf9ba1a3398ebd3,2024-06-27T13:16:38+02:00
5655,20/176,176,Protokoll der 176. Sitzung des 20. Deutschen Bundestages,2024-06-14,,https://dserver.bundestag.de/btp/20/20176.pdf,https://dserver.bundestag.de/btp/20/20176.xml,76,8297674970838ad9bff682e62b4f1f9c,2024-06-25T13:25:10+02:00
5657,20/177,177,Protokoll der 177. Sitzung des 20. Deutschen Bundestages,2024-06-26,,https://dserver.bundestag.de/btp/20/20177.pdf,https://dserver.bundestag.de/btp/20/20177.xml,77,52fcd93eea610545bf484e487f4fedd0,2025-01-06T09:01:29+01:00
5658,20/178,178,Protokoll der 178. Sitzung des 20. Deutschen Bundestages,2024-06-27,,https://dserver.bundestag.de/btp/20/20178.pdf,https://dserver.bundestag.de/btp/20/20178.xml,56,489347d2871edcb8866faf11746d3014,2024-10-08T09:52:00+02:00
5659,20/179,179,Protokoll der 179. Sitzung des 20. Deutschen Bundestages,2024-06-28,,https://dserver.bundestag.de/btp/20/20179.pdf,https://dserver.bundestag.de/btp/20/20179.xml,72,aa00f246bdb71733529316409591b67d,2024-07-10T11:16:03+02:00
5660,20/180,180,Protokoll der 180. Sitzung des 20. Deutschen Bundestages,2024-07-03,,https://dserver.bundestag.de/btp/20/20180.pdf,https://dserver.bundestag.de/btp/20/20180.xml,62,3e10836aa56c0b73d12edd1f533cb99e,2024-08-12T15:45:04+02:00
5661,20/181,181,Protokoll der 181. Sitzung des 20. Deutschen Bundestages,2024-07-04,,https://dserver.bundestag.de/btp/20/20181.pdf,https://dserver.bundestag.de/btp/20/20181.xml,82,ea3c97c8360aa32781ae455574c20c7c,2025-01-31T16:50:45+01:00
5662,20/182,182,Protokoll der 182. Sitzung des 20. Deutschen Bundestages,2024-07-05,,https://dserver.bundestag.de/btp/20/20182.pdf,https://dserver.bundestag.de/btp/20/20182.xml,42,0091cbd22d97602acaeccf3449cd9583,2024-07-11T13:46:50+02:00
5664,20/183,183,Protokoll der 183. Sitzung des 20. Deutschen Bundestages,2024-09-10,,https://dserver.bundestag.de/btp/20/20183.pdf,https://dserver.bundestag.de/btp/20/20183.xml,13,04652ded8891e4e243fa8e682c67aa52,2024-09-11T17:26:53+02:00
5665,20/184,184,Protokoll der 184. Sitzung des 20. Deutschen Bundestages,2024-09-11,,https://dserver.bundestag.de/btp/20/20184.pdf,https://dserver.bundestag.de/btp/20/20184.xml,4,c8f88da6e2b07201f7909c73837f6b92,2024-09-17T17:25:57+02:00
5666,20/185,185,Protokoll der 185. Sitzung des 20. Deutschen Bundestages,2024-09-12,,https://dserver.bundestag.de/btp/20/20185.pdf,https://dserver.bundestag.de/btp/20/20185.xml,25,4ec40cefded8c90ee4406e637396aeaa,2024-10-08T09:52:12+02:00
5667,20/186,186,Protokoll der 186. Sitzung des 20. Deutschen Bundestages,2024-09-13,,https://dserver.bundestag.de/btp/20/20186.pdf,https://dserver.bundestag.de/btp/20/20186.xml,39,17597e35ac4b2dfcfd1e7c6a5169d524,2024-10-08T10:08:27+02:00
5668,20/187,187,Protokoll der 187. Sitzung des 20. Deutschen Bundestages,2024-09-25,,https://dserver.bundestag.de/btp/20/20187.pdf,https://dserver.bundestag.de/btp/20/20187.xml,58,95871c568b47f10751d89ccf23596705,2024-12-06T07:32:22+01:00
5669,20/188,188,Protokoll der 188. Sitzung des 20. Deutschen Bundestages,2024-09-26,,https://dserver.bundestag.de/btp/20/20188.pdf,https://dserver.bundestag.de/btp/20/20188.xml,75,861dc048c4ed9a18a27403d89f1655c5,2024-10-08T12:37:53+02:00
5672,20/189,189,Protokoll der 189. Sitzung des 20. Deutschen Bundestages,2024-09-27,,https://dserver.bundestag.de/btp/20/20189.pdf,https://dserver.bundestag.de/btp/20/20189.xml,41,124a10fd8a19b779ac408618d2f0e6c5,2024-10-02T11:33:28+02:00
5673,20/190,190,Protokoll der 190. Sitzung des 20. Deutschen Bundestages,2024-10-09,,https://dserver.bundestag.de/btp/20/20190.pdf,https://dserver.bundestag.de/btp/20/20190.xml,62,6c90e72d7fbcf4bfefbdb2ffd9c0d7b9,2024-10-11T13:40:38+02:00
5674,20/191,191,Protokoll der 191. Sitzung des 20. Deutschen Bundestages,2024-10-10,,https://dserver.bundestag.de/btp/20/20191.pdf,https://dserver.bundestag.de/btp/20/20191.xml,57,0f69189f543aa147be1938321e438cf5,2024-10-28T11:29:16+01:00
5675,20/192,192,Protokoll der 192. Sitzung des 20. Deutschen Bundestages,2024-10-11,,https://dserver.bundestag.de/btp/20/20192.pdf,https://dserver.bundestag.de/btp/20/20192.xml,30,18a5aada87f1e2c8853c1a4779eb41a6,2024-11-05T11:08:03+01:00
5676,20/193,193,Protokoll der 193. Sitzung des 20. Deutschen Bundestages,2024-10-16,,https://dserver.bundestag.de/btp/20/20193.pdf,https://dserver.bundestag.de/btp/20/20193.xml,57,40993cd521fe42598f9df73ce914dae9,2024-11-05T11:07:31+01:00
5677,20/194,194,Protokoll der 194. Sitzung des 20. Deutschen Bundestages,2024-10-17,,https://dserver.bundestag.de/btp/20/20194.pdf,https://dserver.bundestag.de/btp/20/20194.xml,67,59fd011f624cf6d25c087bb536a70646,2024-11-05T15:34:18+01:00
5678,20/195,195,Protokoll der 195. Sitzung des 20. Deutschen Bundestages,2024-10-18,,https://dserver.bundestag.de/btp/20/20195.pdf,https://dserver.bundestag.de/btp/20/20195.xml,30,d74ecf400cdeb0faf552f70c5e3a3b05,2024-10-28T16:21:45+01:00
5680,20/196,196,Protokoll der 196. Sitzung des 20. Deutschen Bundestages,2024-11-06,,https://dserver.bundestag.de/btp/20/20196.pdf,https://dserver.bundestag.de/btp/20/20196.xml,62,890d91469b78b561241d60d046850e24,2024-11-19T15:00:23+01:00
5681,20/197,197,Protokoll der 197. Sitzung des 20. Deutschen Bundestages,2024-11-07,,https://dserver.bundestag.de/btp/20/20197.pdf,https://dserver.bundestag.de/btp/20/20197.xml,10,959021aa0cd83aac94d1c779fd7e196e,2024-11-12T12:45:26+01:00
5682,20/198,198,Protokoll der 198. Sitzung des 20. Deutschen Bundestages,2024-11-08,,https://dserver.bundestag.de/btp/20/20198.pdf,https://dserver.bundestag.de/btp/20/20198.xml,25,62e7251a7c3e264889d6e4b2226a6753,2024-11-12T11:46:03+01:00
5683,20/199,199,Protokoll der 199. Sitzung des 20. Deutschen Bundestages,2024-11-13,,https://dserver.bundestag.de/btp/20/20199.pdf,https://dserver.bundestag.de/btp/20/20199.xml,60,2458362317d154162b421c0f4ca3f87e,2024-11-26T15:31:33+01:00
5684,20/200,200,Protokoll der 200. Sitzung des 20. Deutschen Bundestages,2024-11-14,,https://dserver.bundestag.de/btp/20/20200.pdf,https://dserver.bundestag.de/btp/20/20200.xml,28,886de46ecd8ebb4f6b964ecca87ccaba,2024-12-20T13:09:59+01:00
5685,20/201,201,Protokoll der 201. Sitzung des 20. Deutschen Bundestages,2024-11-15,,https://dserver.bundestag.de/btp/20/20201.pdf,https://dserver.bundestag.de/btp/20/20201.xml,57,4b1407753bfa4282dd0b3211b52bf298,2024-11-19T14:04:40+01:00
5687,20/202,202,Protokoll der 202. Sitzung des 20. Deutschen Bundestages,2024-12-04,,https://dserver.bundestag.de/btp/20/20202.pdf,https://dserver.bundestag.de/btp/20/20202.xml,55,822c57839dd764ecc4965003122f1886,2024-12-11T15:59:19+01:00
5688,20/203,203,Protokoll der 203. Sitzung des 20. Deutschen Bundestages,2024-12-05,,https://dserver.bundestag.de/btp/20/20203.pdf,https://dserver.bundestag.de/btp/20/20203.xml,156,7baa5caabfbae3796282f90245f4fba8,2025-01-20T11:17:14+01:00
5689,20/204,204,Protokoll der 204. Sitzung des 20. Deutschen Bundestages,2024-12-06,,https://dserver.bundestag.de/btp/20/20204.pdf,https://dserver.bundestag.de/btp/20/20204.xml,38,ebf9cbc4b8ffddc17779dc32d4d519f3,2024-12-17T10:15:00+01:00
5690,20/205,205,Protokoll der 205. Sitzung des 20. Deutschen Bundestages,2024-12-16,Sondersitzung,https://dserver.bundestag.de/btp/20/20205.pdf,https://dserver.bundestag.de/btp/20/20205.xml,3,c737e780040975660225b5b221b80bb6,2025-10-31T08:05:48+01:00
5691,20/206,206,Protokoll der 206. Sitzung des 20. Deutschen Bundestages,2024-12-18,,https://dserver.bundestag.de/btp/20/20206.pdf,https://dserver.bundestag.de/btp/20/20206.xml,58,33260057a36c054bdf3c7da2bdc4dc71,2025-01-21T14:42:38+01:00
5692,20/207,207,Protokoll der 207. Sitzung des 20. Deutschen Bundestages,2024-12-19,,https://dserver.bundestag.de/btp/20/20207.pdf,https://dserver.bundestag.de/btp/20/20207.xml,183,89f9e9fecc973218b736f2846907973a,2025-01-06T16:50:00+01:00
5693,20/208,208,Protokoll der 208. Sitzung des 20. Deutschen Bundestages,2024-12-20,,https://dserver.bundestag.de/btp/20/20208.pdf,https://dserver.bundestag.de/btp/20/20208.xml,83,c0e9d0ffdace5819988a3471cf53e2ff,2025-01-15T10:10:24+01:00
5695,20/209,209,Protokoll der 209. Sitzung des 20. Deutschen Bundestages,2025-01-29,,https://dserver.bundestag.de/btp/20/20209.pdf,https://dserver.bundestag.de/btp/20/20209.xml,67,d135915ede0ef6e3b332e97828b71686,2025-04-29T10:20:23+02:00
5696,20/210,210,Protokoll der 210. Sitzung des 20. Deutschen Bundestages,2025-01-30,,https://dserver.bundestag.de/btp/20/20210.pdf,https://dserver.bundestag.de/btp/20/20210.xml,109,4a541e4fe0fe2bf1ac999b031bbc6717,2025-02-06T16:20:16+01:00
5697,20/211,211,Protokoll der 211. Sitzung des 20. Deutschen Bundestages,2025-01-31,,https://dserver.bundestag.de/btp/20/20211.pdf,https://dserver.bundestag.de/btp/20/20211.xml,96,198df99f5c6eff1ce9627cd9ccafb434,2025-04-09T16:11:39+02:00
5698,20/212,212,Protokoll der 212. Sitzung des 20. Deutschen Bundestages,2025-02-11,,https://dserver.bundestag.de/btp/20/20212.pdf,https://dserver.bundestag.de/btp/20/20212.xml,11,ec4afe942f8dee20fddb5cccdacdb09a,2025-04-29T10:20:29+02:00
5700,20/213,213,Protokoll der 213. Sitzung des 20. Deutschen Bundestages,2025-03-13,Sondersitzung,https://dserver.bundestag.de/btp/20/20213.pdf,https://dserver.bundestag.de/btp/20/20213.xml,4,fd2ac1c4c4cd08659e520265e005e022,2025-10-31T08:05:07+01:00
5701,20/214,214,Protokoll der 214. Sitzung des 20. Deutschen Bundestages,2025-03-18,Sondersitzung,https://dserver.bundestag.de/btp/20/20214.pdf,https://dserver.bundestag.de/btp/20/20214.xml,12,adbabad803cbf3ca32661d5336d8281e,2025-10-31T08:04:42+01:00
